timestamp,metric_name,value,environment,test_run,sample_id
2025-12-07T11:35:22.419Z,page_load_payment_info,1871,modern,3,23
2025-12-07T11:49:09.135Z,page_load_contact_info,1953,modern,3,24
2025-12-07T11:55:40.714Z,api_submit_contact,358,modern,3,22
2025-12-07T11:59:07.150Z,payment_processor_pcipal,1454,modern,3,23
2025-12-07T12:00:27.040Z,api_session_extend,72,modern,3,23
2025-12-07T12:17:53.029Z,page_load_payment_details,1739,modern,3,23
2025-12-07T12:18:28.743Z,page_load_payment_details,1665,modern,3,24
2025-12-07T12:20:04.133Z,api_submit_contact,329,modern,3,23
2025-12-07T12:26:25.552Z,page_load_payment_info,3175,legacy,3,21
2025-12-07T12:29:03.764Z,page_load_contact_info,1821,modern,3,23
2025-12-07T12:30:43.545Z,api_submit_payment_info,220,modern,3,23
2025-12-07T12:37:08.337Z,complete_payment_workflow,2999,modern,3,21
2025-12-07T12:39:47.955Z,page_load_payment_info,1607,modern,3,22
2025-12-07T13:05:26.909Z,api_submit_contact,313,modern,3,21
2025-12-07T13:10:50.997Z,api_submit_payment_info,412,modern,3,22
2025-12-07T13:19:30.699Z,api_session_extend,103,modern,3,22
2025-12-07T13:22:47.448Z,api_customer_balance,178,modern,3,22
2025-12-07T13:29:27.760Z,page_load_payment_details,1664,modern,3,22
2025-12-07T13:32:04.049Z,page_load_confirmation,1263,modern,3,23
2025-12-07T13:33:34.049Z,page_load_confirmation,1307,modern,3,24
2025-12-07T13:36:43.467Z,page_load_payment_details,4509,legacy,3,21
2025-12-07T14:12:49.640Z,page_load_confirmation,3310,legacy,3,24
2025-12-07T14:15:09.974Z,health_check,46,modern,3,22
2025-12-07T14:24:06.607Z,api_customer_balance,1803,legacy,3,21
2025-12-07T14:31:04.304Z,page_load_confirmation,3652,legacy,3,23
2025-12-07T14:31:22.849Z,page_load_contact_info,2173,modern,3,22
2025-12-07T14:44:20.700Z,complete_payment_workflow,6139,legacy,3,24
2025-12-07T15:05:23.606Z,payment_processor_chase,1628,modern,3,24
2025-12-07T15:10:35.215Z,page_load_confirmation,1683,modern,3,22
2025-12-07T15:14:27.456Z,complete_payment_workflow,3781,modern,3,23
2025-12-07T15:17:32.325Z,page_load_confirmation,2818,legacy,3,22
2025-12-07T15:19:03.846Z,page_load_payment_details,1633,modern,3,21
2025-12-07T15:39:42.237Z,health_check,43,modern,3,21
2025-12-07T15:50:29.347Z,complete_payment_workflow,5570,legacy,3,23
2025-12-07T15:55:37.193Z,api_customer_balance,215,modern,3,24
2025-12-07T15:58:01.453Z,api_session_extend,68,modern,3,24
2025-12-07T16:01:35.713Z,api_submit_payment_info,378,modern,3,24
2025-12-07T16:08:15.875Z,page_load_payment_details,4385,legacy,3,24
2025-12-07T16:10:54.446Z,health_check,63,modern,3,23
2025-12-07T16:25:04.175Z,payment_processor_chase,1622,modern,3,23
2025-12-07T16:38:14.815Z,api_session_extend,97,modern,3,21
2025-12-07T16:44:38.068Z,page_load_contact_info,4251,legacy,3,22
2025-12-07T16:44:59.947Z,page_load_payment_info,3810,legacy,3,24
2025-12-08T09:33:18.585Z,complete_payment_workflow,3460,modern,3,26
2025-12-08T09:35:26.974Z,page_load_contact_info,1415,modern,3,26
2025-12-08T09:37:39.726Z,page_load_payment_details,1930,modern,3,26
2025-12-08T09:51:23.995Z,page_load_contact_info,4688,legacy,3,27
2025-12-08T09:52:27.491Z,payment_processor_pcipal,1174,modern,3,26
2025-12-08T09:55:55.314Z,payment_processor_pcipal,1900,modern,3,25
2025-12-08T10:01:22.774Z,api_customer_balance,2229,legacy,3,27
2025-12-08T10:05:32.115Z,page_load_confirmation,1230,modern,3,25
2025-12-08T10:09:38.266Z,page_load_payment_info,1586,modern,3,27
2025-12-08T10:10:23.516Z,health_check,47,modern,3,26
2025-12-08T10:37:23.642Z,page_load_contact_info,3091,legacy,3,26
2025-12-08T10:41:29.433Z,api_session_extend,76,modern,3,26
2025-12-08T11:01:43.514Z,api_customer_balance,150,modern,3,26
2025-12-08T11:03:31.102Z,complete_payment_workflow,8274,legacy,3,27
2025-12-08T11:07:56.121Z,complete_payment_workflow,3205,modern,3,25
2025-12-08T11:14:46.279Z,page_load_confirmation,2782,legacy,3,27
2025-12-08T11:15:22.989Z,page_load_payment_info,4477,legacy,3,27
2025-12-08T11:19:32.646Z,api_submit_contact,239,modern,3,26
2025-12-08T11:34:14.413Z,api_submit_contact,276,modern,3,27
2025-12-08T11:36:12.544Z,page_load_confirmation,929,modern,3,26
2025-12-08T11:37:23.904Z,page_load_payment_info,4474,legacy,3,25
2025-12-08T11:41:46.701Z,page_load_payment_details,4001,legacy,3,27
2025-12-08T11:50:06.067Z,api_customer_balance,2796,legacy,3,26
2025-12-08T11:50:35.609Z,page_load_payment_details,1732,modern,3,25
2025-12-08T11:53:34.700Z,page_load_payment_info,1466,modern,3,25
2025-12-08T11:58:18.211Z,api_customer_balance,279,modern,3,27
2025-12-08T12:10:01.522Z,health_check,38,modern,3,25
2025-12-08T12:20:59.147Z,page_load_contact_info,4447,legacy,3,25
2025-12-08T12:26:43.877Z,health_check,41,modern,3,27
2025-12-08T12:34:21.916Z,payment_processor_chase,1765,modern,3,27
2025-12-08T12:35:50.416Z,api_session_extend,69,modern,3,25
2025-12-08T12:54:02.614Z,page_load_confirmation,3355,legacy,3,25
2025-12-08T13:12:31.572Z,api_submit_payment_info,585,modern,3,26
2025-12-08T13:18:48.762Z,payment_processor_pcipal,1827,modern,3,27
2025-12-08T13:22:27.682Z,page_load_payment_info,3181,legacy,3,26
2025-12-08T13:36:55.582Z,complete_payment_workflow,4928,legacy,3,26
2025-12-08T13:46:53.353Z,payment_processor_chase,2318,modern,3,26
2025-12-08T13:50:48.132Z,api_submit_payment_info,481,modern,3,25
2025-12-08T14:04:42.270Z,payment_processor_chase,2037,modern,3,25
2025-12-08T14:10:47.657Z,page_load_payment_info,1343,modern,3,26
2025-12-08T14:13:39.082Z,page_load_confirmation,1254,modern,3,27
2025-12-08T14:22:41.900Z,page_load_payment_details,1849,modern,3,27
2025-12-08T14:26:51.584Z,page_load_payment_details,4443,legacy,3,25
2025-12-08T14:28:14.306Z,page_load_confirmation,3092,legacy,3,26
2025-12-08T14:36:46.502Z,api_session_extend,74,modern,3,27
2025-12-08T14:42:53.020Z,api_customer_balance,2628,legacy,3,25
2025-12-08T15:00:57.474Z,complete_payment_workflow,6913,legacy,3,25
2025-12-08T15:01:40.186Z,api_customer_balance,197,modern,3,25
2025-12-08T15:05:16.395Z,page_load_contact_info,1894,modern,3,27
2025-12-08T15:05:22.987Z,api_submit_contact,366,modern,3,25
2025-12-08T15:11:35.151Z,complete_payment_workflow,3123,modern,3,27
2025-12-08T15:52:52.411Z,api_submit_payment_info,527,modern,3,27
2025-12-08T16:11:49.378Z,page_load_payment_details,3921,legacy,3,26
2025-12-08T16:34:19.777Z,page_load_contact_info,1945,modern,3,25
2025-12-09T09:09:17.879Z,page_load_payment_info,1873,modern,3,29
2025-12-09T09:17:52.696Z,page_load_payment_details,1737,modern,3,28
2025-12-09T09:20:20.011Z,api_session_extend,74,modern,3,29
2025-12-09T09:32:23.652Z,page_load_payment_details,3471,legacy,3,30
2025-12-09T09:47:35.044Z,page_load_contact_info,1925,modern,3,30
2025-12-09T09:52:02.724Z,page_load_payment_details,3776,legacy,3,29
2025-12-09T09:58:58.574Z,page_load_confirmation,3112,legacy,3,30
2025-12-09T10:03:08.075Z,api_customer_balance,1877,legacy,3,29
2025-12-09T10:12:04.984Z,api_session_extend,88,modern,3,30
2025-12-09T10:19:00.771Z,payment_processor_pcipal,2745,modern,3,28
2025-12-09T10:36:32.997Z,api_customer_balance,1758,legacy,3,28
2025-12-09T11:26:04.903Z,page_load_payment_details,1989,modern,3,29
2025-12-09T11:37:42.467Z,complete_payment_workflow,2932,modern,3,30
2025-12-09T11:45:00.169Z,page_load_payment_details,4117,legacy,3,28
2025-12-09T11:50:30.147Z,payment_processor_chase,1704,modern,3,30
2025-12-09T11:50:51.286Z,payment_processor_chase,1306,modern,3,29
2025-12-09T12:07:57.436Z,health_check,29,modern,3,29
2025-12-09T12:24:23.840Z,page_load_payment_info,4256,legacy,3,29
2025-12-09T12:30:00.283Z,api_customer_balance,149,modern,3,29
2025-12-09T12:32:01.894Z,health_check,33,modern,3,28
2025-12-09T12:32:45.449Z,api_customer_balance,242,modern,3,30
2025-12-09T12:37:17.605Z,complete_payment_workflow,7369,legacy,3,28
2025-12-09T12:46:19.871Z,page_load_payment_details,1856,modern,3,30
2025-12-09T12:49:55.362Z,complete_payment_workflow,2880,modern,3,29
2025-12-09T12:54:14.935Z,complete_payment_workflow,6860,legacy,3,30
2025-12-09T13:06:15.386Z,api_submit_payment_info,269,modern,3,29
2025-12-09T13:20:21.388Z,page_load_payment_info,3624,legacy,3,30
2025-12-09T13:22:17.194Z,complete_payment_workflow,7032,legacy,3,29
2025-12-09T13:22:39.975Z,page_load_contact_info,4338,legacy,3,29
2025-12-09T13:35:39.295Z,page_load_confirmation,2160,legacy,3,29
2025-12-09T13:36:58.214Z,api_customer_balance,1961,legacy,3,30
2025-12-09T13:38:02.804Z,api_submit_contact,292,modern,3,30
2025-12-09T13:45:55.963Z,api_customer_balance,297,modern,3,28
2025-12-09T13:50:00.085Z,page_load_contact_info,3439,legacy,3,30
2025-12-09T13:50:01.505Z,page_load_payment_info,1538,modern,3,28
2025-12-09T13:54:21.892Z,api_submit_payment_info,388,modern,3,30
2025-12-09T14:05:18.409Z,page_load_confirmation,1133,modern,3,30
2025-12-09T14:14:22.418Z,api_submit_payment_info,356,modern,3,28
2025-12-09T14:16:42.663Z,api_submit_contact,365,modern,3,29
2025-12-09T14:29:48.037Z,payment_processor_pcipal,2087,modern,3,30
2025-12-09T14:52:01.312Z,page_load_payment_info,3740,legacy,3,28
2025-12-09T14:52:53.754Z,payment_processor_chase,1654,modern,3,28
2025-12-09T14:58:44.355Z,page_load_payment_info,1386,modern,3,30
2025-12-09T15:32:11.461Z,page_load_confirmation,3015,legacy,3,28
2025-12-09T15:42:43.389Z,health_check,35,modern,3,30
2025-12-09T15:45:30.093Z,api_session_extend,55,modern,3,28
2025-12-09T15:52:58.929Z,page_load_confirmation,1519,modern,3,29
2025-12-09T16:02:08.274Z,api_submit_contact,266,modern,3,28
2025-12-09T16:17:26.690Z,page_load_contact_info,4637,legacy,3,28
2025-12-09T16:20:50.725Z,page_load_confirmation,1338,modern,3,28
2025-12-09T16:30:26.025Z,page_load_contact_info,1555,modern,3,28
2025-12-09T16:50:40.937Z,complete_payment_workflow,3581,modern,3,28
2025-12-09T16:52:38.696Z,page_load_contact_info,2175,modern,3,29
2025-12-09T16:58:32.116Z,payment_processor_pcipal,2025,modern,3,29
2025-12-10T09:02:54.764Z,page_load_payment_info,1532,modern,4,31
2025-12-10T09:10:40.367Z,payment_processor_pcipal,2051,modern,4,32
2025-12-10T09:38:01.383Z,page_load_confirmation,1471,modern,4,32
2025-12-10T09:44:48.428Z,complete_payment_workflow,7135,legacy,4,32
2025-12-10T09:55:45.344Z,api_submit_payment_info,571,modern,4,33
2025-12-10T09:58:24.392Z,page_load_payment_info,1682,modern,4,34
2025-12-10T09:59:42.190Z,page_load_contact_info,2015,modern,4,34
2025-12-10T10:08:30.993Z,complete_payment_workflow,7046,legacy,4,34
2025-12-10T10:15:40.167Z,page_load_confirmation,3493,legacy,4,31
2025-12-10T10:15:50.359Z,page_load_payment_info,1551,modern,4,33
2025-12-10T10:20:08.167Z,page_load_confirmation,1485,modern,4,34
2025-12-10T10:27:38.823Z,complete_payment_workflow,2536,modern,4,34
2025-12-10T10:29:06.464Z,page_load_contact_info,2165,modern,4,33
2025-12-10T10:31:42.987Z,page_load_confirmation,4009,legacy,4,34
2025-12-10T10:37:54.768Z,page_load_payment_details,2076,modern,4,33
2025-12-10T10:40:34.318Z,complete_payment_workflow,5055,legacy,4,31
2025-12-10T10:40:50.993Z,api_submit_contact,245,modern,4,34
2025-12-10T10:51:25.260Z,api_session_extend,89,modern,4,31
2025-12-10T10:57:29.030Z,page_load_payment_details,2493,modern,4,34
2025-12-10T11:04:09.518Z,api_submit_contact,406,modern,4,32
2025-12-10T11:16:33.174Z,complete_payment_workflow,3724,modern,4,31
2025-12-10T11:20:36.167Z,api_session_extend,94,modern,4,32
2025-12-10T11:23:33.142Z,page_load_confirmation,3315,legacy,4,33
2025-12-10T11:31:30.656Z,page_load_contact_info,3509,legacy,4,33
2025-12-10T11:33:58.346Z,api_customer_balance,2733,legacy,4,31
2025-12-10T11:36:08.864Z,page_load_payment_details,4666,legacy,4,31
2025-12-10T11:47:36.857Z,api_customer_balance,208,modern,4,31
2025-12-10T11:58:26.400Z,api_customer_balance,2080,legacy,4,34
2025-12-10T12:07:49.633Z,page_load_contact_info,4775,legacy,4,31
2025-12-10T12:17:53.396Z,payment_processor_chase,2251,modern,4,31
2025-12-10T12:20:00.834Z,page_load_payment_info,3692,legacy,4,32
2025-12-10T12:21:31.535Z,api_customer_balance,155,modern,4,34
2025-12-10T12:22:51.776Z,health_check,25,modern,4,31
2025-12-10T12:25:46.305Z,page_load_contact_info,4296,legacy,4,32
2025-12-10T12:32:54.954Z,health_check,51,modern,4,34
2025-12-10T12:37:04.090Z,api_customer_balance,2452,legacy,4,33
2025-12-10T12:41:13.467Z,complete_payment_workflow,7889,legacy,4,33
2025-12-10T12:44:57.447Z,api_customer_balance,125,modern,4,33
2025-12-10T12:49:14.731Z,page_load_payment_details,5637,legacy,4,33
2025-12-10T12:58:06.512Z,payment_processor_pcipal,2572,modern,4,34
2025-12-10T13:04:12.209Z,page_load_payment_details,1546,modern,4,32
2025-12-10T13:12:30.469Z,api_submit_contact,224,modern,4,31
2025-12-10T13:13:54.337Z,page_load_confirmation,1116,modern,4,31
2025-12-10T13:17:24.611Z,payment_processor_chase,1866,modern,4,32
2025-12-10T13:43:12.196Z,page_load_payment_details,4694,legacy,4,34
2025-12-10T13:51:50.453Z,health_check,43,modern,4,32
2025-12-10T14:07:28.778Z,complete_payment_workflow,2153,modern,4,32
2025-12-10T14:30:02.778Z,page_load_contact_info,2282,modern,4,31
2025-12-10T14:32:58.712Z,page_load_payment_details,2287,modern,4,31
2025-12-10T14:36:35.982Z,api_customer_balance,155,modern,4,32
2025-12-10T14:38:15.236Z,page_load_payment_info,4192,legacy,4,33
2025-12-10T14:47:45.187Z,page_load_contact_info,4835,legacy,4,34
2025-12-10T14:51:05.075Z,payment_processor_chase,1342,modern,4,34
2025-12-10T14:56:30.370Z,api_session_extend,77,modern,4,33
2025-12-10T14:56:43.784Z,api_submit_payment_info,347,modern,4,34
2025-12-10T14:57:42.970Z,api_submit_payment_info,291,modern,4,31
2025-12-10T15:06:02.670Z,page_load_confirmation,3795,legacy,4,32
2025-12-10T15:08:39.302Z,page_load_payment_info,4059,legacy,4,31
2025-12-10T15:11:44.100Z,payment_processor_pcipal,2401,modern,4,31
2025-12-10T15:18:54.154Z,api_customer_balance,3271,legacy,4,32
2025-12-10T15:33:01.447Z,page_load_contact_info,1828,modern,4,32
2025-12-10T15:36:26.441Z,health_check,36,modern,4,33
2025-12-10T15:47:34.503Z,page_load_payment_info,3769,legacy,4,34
2025-12-10T15:49:20.836Z,payment_processor_chase,1877,modern,4,33
2025-12-10T15:50:27.146Z,complete_payment_workflow,3005,modern,4,33
2025-12-10T16:11:32.198Z,api_session_extend,88,modern,4,34
2025-12-10T16:14:37.252Z,page_load_confirmation,1718,modern,4,33
2025-12-10T16:18:39.060Z,payment_processor_pcipal,2085,modern,4,33
2025-12-10T16:25:16.475Z,api_submit_payment_info,411,modern,4,32
2025-12-10T16:43:31.815Z,api_submit_contact,354,modern,4,33
2025-12-10T16:57:43.049Z,page_load_payment_info,1332,modern,4,32
2025-12-10T16:58:30.040Z,page_load_payment_details,4553,legacy,4,32
2025-12-11T09:01:29.025Z,complete_payment_workflow,3488,modern,4,37
2025-12-11T09:07:15.447Z,complete_payment_workflow,6485,legacy,4,35
2025-12-11T09:17:12.180Z,payment_processor_pcipal,2157,modern,4,36
2025-12-11T09:25:48.405Z,api_submit_payment_info,372,modern,4,35
2025-12-11T09:35:27.196Z,api_submit_contact,246,modern,4,35
2025-12-11T09:57:40.819Z,api_submit_payment_info,380,modern,4,37
2025-12-11T09:58:19.035Z,page_load_payment_details,2230,modern,4,37
2025-12-11T10:03:07.400Z,payment_processor_chase,1814,modern,4,35
2025-12-11T10:14:54.688Z,complete_payment_workflow,3638,modern,4,35
2025-12-11T10:21:34.678Z,page_load_confirmation,1748,modern,4,35
2025-12-11T10:23:06.015Z,page_load_payment_info,1581,modern,4,35
2025-12-11T10:29:05.743Z,api_session_extend,71,modern,4,35
2025-12-11T10:34:16.119Z,page_load_payment_details,4484,legacy,4,35
2025-12-11T10:39:46.194Z,api_customer_balance,3205,legacy,4,36
2025-12-11T10:44:50.663Z,payment_processor_pcipal,2251,modern,4,37
2025-12-11T10:55:49.875Z,page_load_confirmation,1401,modern,4,36
2025-12-11T11:05:22.949Z,page_load_payment_details,2630,modern,4,36
2025-12-11T11:12:22.620Z,page_load_payment_info,1978,modern,4,37
2025-12-11T11:15:28.961Z,health_check,44,modern,4,37
2025-12-11T11:24:56.186Z,page_load_confirmation,2720,legacy,4,35
2025-12-11T11:32:32.579Z,api_submit_payment_info,428,modern,4,36
2025-12-11T11:33:46.219Z,page_load_payment_info,4000,legacy,4,36
2025-12-11T12:03:57.148Z,api_submit_contact,419,modern,4,36
2025-12-11T12:16:23.721Z,complete_payment_workflow,7628,legacy,4,36
2025-12-11T12:20:17.358Z,api_customer_balance,2697,legacy,4,37
2025-12-11T12:28:37.315Z,api_submit_contact,251,modern,4,37
2025-12-11T12:32:46.779Z,payment_processor_chase,1684,modern,4,36
2025-12-11T12:39:16.635Z,api_customer_balance,157,modern,4,35
2025-12-11T12:43:09.814Z,page_load_contact_info,1421,modern,4,37
2025-12-11T12:46:40.614Z,page_load_contact_info,2187,modern,4,35
2025-12-11T13:00:18.237Z,complete_payment_workflow,5829,legacy,4,37
2025-12-11T13:02:28.687Z,page_load_confirmation,2381,legacy,4,36
2025-12-11T13:09:23.422Z,health_check,45,modern,4,36
2025-12-11T13:14:35.135Z,api_customer_balance,128,modern,4,37
2025-12-11T13:40:15.980Z,page_load_payment_info,2779,legacy,4,37
2025-12-11T13:44:33.702Z,page_load_payment_info,1976,modern,4,36
2025-12-11T13:46:55.962Z,payment_processor_chase,2509,modern,4,37
2025-12-11T14:14:58.212Z,page_load_contact_info,2860,legacy,4,37
2025-12-11T14:16:26.140Z,page_load_payment_info,3467,legacy,4,35
2025-12-11T14:19:50.371Z,api_customer_balance,217,modern,4,36
2025-12-11T14:21:50.426Z,page_load_payment_details,5455,legacy,4,36
2025-12-11T14:22:57.576Z,payment_processor_pcipal,1566,modern,4,35
2025-12-11T14:24:19.209Z,api_session_extend,84,modern,4,37
2025-12-11T14:29:13.212Z,page_load_contact_info,3637,legacy,4,36
2025-12-11T14:32:16.594Z,page_load_contact_info,4187,legacy,4,35
2025-12-11T14:42:58.565Z,api_customer_balance,1971,legacy,4,35
2025-12-11T15:01:08.489Z,health_check,49,modern,4,35
2025-12-11T15:07:29.974Z,api_session_extend,138,modern,4,36
2025-12-11T15:09:45.702Z,page_load_contact_info,1654,modern,4,36
2025-12-11T15:13:18.191Z,complete_payment_workflow,3223,modern,4,36
2025-12-11T15:37:41.955Z,page_load_payment_details,4437,legacy,4,37
2025-12-11T15:40:57.906Z,page_load_confirmation,1536,modern,4,37
2025-12-11T16:00:12.075Z,page_load_confirmation,3285,legacy,4,37
2025-12-11T16:08:58.634Z,page_load_payment_details,1690,modern,4,35
2025-12-12T09:02:47.496Z,page_load_payment_details,1958,modern,4,39
2025-12-12T09:23:41.507Z,page_load_payment_details,1887,modern,4,40
2025-12-12T09:41:04.617Z,page_load_contact_info,1897,modern,4,40
2025-12-12T09:41:13.184Z,api_session_extend,76,modern,4,39
2025-12-12T10:05:12.731Z,page_load_payment_details,5498,legacy,4,38
2025-12-12T10:36:09.972Z,payment_processor_pcipal,1579,modern,4,39
2025-12-12T10:59:42.004Z,api_session_extend,81,modern,4,38
2025-12-12T11:13:40.561Z,page_load_contact_info,4455,legacy,4,40
2025-12-12T11:16:25.939Z,api_submit_contact,245,modern,4,40
2025-12-12T11:45:13.834Z,page_load_payment_info,1533,modern,4,39
2025-12-12T11:56:16.927Z,payment_processor_pcipal,2848,modern,4,40
2025-12-12T12:16:35.413Z,api_submit_contact,270,modern,4,38
2025-12-12T12:18:37.460Z,page_load_payment_info,4294,legacy,4,39
2025-12-12T12:23:49.421Z,page_load_payment_details,3283,legacy,4,40
2025-12-12T12:40:32.754Z,api_customer_balance,3225,legacy,4,39
2025-12-12T12:56:42.248Z,page_load_confirmation,1259,modern,4,39
2025-12-12T13:00:56.476Z,page_load_confirmation,2479,legacy,4,39
2025-12-12T13:04:51.216Z,page_load_payment_info,1833,modern,4,38
2025-12-12T13:05:53.762Z,page_load_payment_details,5368,legacy,4,39
2025-12-12T13:08:16.105Z,payment_processor_chase,2283,modern,4,39
2025-12-12T13:08:22.215Z,payment_processor_pcipal,1304,modern,4,38
2025-12-12T13:10:18.574Z,api_submit_payment_info,463,modern,4,38
2025-12-12T13:11:53.928Z,page_load_confirmation,1510,modern,4,38
2025-12-12T13:12:47.231Z,complete_payment_workflow,2536,modern,4,38
2025-12-12T13:17:28.029Z,complete_payment_workflow,7458,legacy,4,38
2025-12-12T13:18:42.302Z,health_check,33,modern,4,38
2025-12-12T13:20:55.952Z,complete_payment_workflow,3986,modern,4,39
2025-12-12T13:25:44.937Z,page_load_contact_info,3727,legacy,4,38
2025-12-12T13:26:43.694Z,page_load_payment_info,1577,modern,4,40
2025-12-12T13:32:37.267Z,api_submit_contact,354,modern,4,39
2025-12-12T13:36:24.214Z,page_load_payment_info,3740,legacy,4,38
2025-12-12T13:37:20.436Z,page_load_confirmation,4130,legacy,4,40
2025-12-12T13:38:20.540Z,api_customer_balance,146,modern,4,39
2025-12-12T13:51:54.832Z,api_customer_balance,2457,legacy,4,38
2025-12-12T13:53:41.946Z,health_check,46,modern,4,39
2025-12-12T13:59:13.362Z,api_submit_payment_info,490,modern,4,40
2025-12-12T14:29:50.236Z,page_load_payment_details,1872,modern,4,38
2025-12-12T14:34:46.719Z,payment_processor_chase,1858,modern,4,40
2025-12-12T14:51:21.122Z,page_load_confirmation,1425,modern,4,40
2025-12-12T14:59:42.424Z,complete_payment_workflow,3732,modern,4,40
2025-12-12T15:12:21.937Z,page_load_confirmation,3211,legacy,4,38
2025-12-12T15:14:15.059Z,payment_processor_chase,2003,modern,4,38
2025-12-12T15:31:09.451Z,page_load_contact_info,1990,modern,4,38
2025-12-12T15:34:02.878Z,complete_payment_workflow,6090,legacy,4,39
2025-12-12T15:43:19.486Z,api_customer_balance,216,modern,4,38
2025-12-12T15:43:59.789Z,api_session_extend,82,modern,4,40
2025-12-12T16:02:52.380Z,complete_payment_workflow,7343,legacy,4,40
2025-12-12T16:06:14.175Z,page_load_payment_info,3169,legacy,4,40
2025-12-12T16:14:23.902Z,health_check,28,modern,4,40
2025-12-12T16:26:01.669Z,page_load_contact_info,4853,legacy,4,39
2025-12-12T16:41:22.509Z,api_submit_payment_info,489,modern,4,39
2025-12-12T16:49:47.453Z,api_customer_balance,2939,legacy,4,40
2025-12-12T16:53:14.911Z,page_load_contact_info,1872,modern,4,39
2025-12-12T16:54:31.612Z,api_customer_balance,164,modern,4,40
2025-12-13T09:14:16.592Z,page_load_contact_info,4712,legacy,5,43
2025-12-13T09:16:13.906Z,page_load_contact_info,4975,legacy,5,42
2025-12-13T09:29:16.228Z,complete_payment_workflow,3628,modern,5,43
2025-12-13T09:41:10.312Z,page_load_contact_info,1636,modern,5,42
2025-12-13T09:51:42.208Z,page_load_payment_info,4085,legacy,5,42
2025-12-13T09:52:43.665Z,api_customer_balance,2039,legacy,5,42
2025-12-13T10:18:08.663Z,page_load_confirmation,1015,modern,5,42
2025-12-13T10:28:20.817Z,page_load_contact_info,5567,legacy,5,44
2025-12-13T10:29:13.163Z,api_submit_contact,274,modern,5,44
2025-12-13T10:43:38.713Z,page_load_contact_info,4504,legacy,5,41
2025-12-13T10:48:26.454Z,page_load_contact_info,1947,modern,5,43
2025-12-13T10:57:00.901Z,api_customer_balance,179,modern,5,41
2025-12-13T10:58:52.576Z,page_load_payment_info,1713,modern,5,44
2025-12-13T11:06:05.095Z,page_load_payment_details,1758,modern,5,42
2025-12-13T11:26:27.720Z,page_load_payment_info,2057,modern,5,42
2025-12-13T11:31:12.038Z,page_load_payment_details,2536,modern,5,43
2025-12-13T11:32:23.486Z,api_submit_contact,269,modern,5,41
2025-12-13T11:32:35.346Z,page_load_payment_details,4900,legacy,5,43
2025-12-13T11:35:18.316Z,page_load_confirmation,3452,legacy,5,44
2025-12-13T11:38:07.322Z,complete_payment_workflow,2317,modern,5,44
2025-12-13T11:56:38.995Z,page_load_confirmation,1290,modern,5,44
2025-12-13T12:01:57.103Z,api_submit_contact,278,modern,5,42
2025-12-13T12:09:02.823Z,page_load_payment_info,3025,legacy,5,43
2025-12-13T12:13:56.573Z,page_load_confirmation,3890,legacy,5,42
2025-12-13T12:15:27.116Z,health_check,55,modern,5,43
2025-12-13T12:17:28.434Z,api_customer_balance,2691,legacy,5,41
2025-12-13T12:24:29.215Z,api_customer_balance,161,modern,5,44
2025-12-13T12:24:46.167Z,payment_processor_chase,1615,modern,5,43
2025-12-13T12:25:34.164Z,payment_processor_pcipal,1278,modern,5,43
2025-12-13T12:26:59.482Z,page_load_payment_info,1130,modern,5,43
2025-12-13T12:37:14.767Z,health_check,41,modern,5,42
2025-12-13T12:49:08.456Z,api_customer_balance,130,modern,5,42
2025-12-13T12:52:52.316Z,complete_payment_workflow,3620,modern,5,42
2025-12-13T12:53:49.806Z,payment_processor_chase,2187,modern,5,42
2025-12-13T12:54:56.293Z,complete_payment_workflow,4846,legacy,5,43
2025-12-13T12:58:41.567Z,api_customer_balance,2248,legacy,5,44
2025-12-13T13:03:51.738Z,page_load_payment_details,6414,legacy,5,41
2025-12-13T13:07:10.532Z,api_customer_balance,192,modern,5,43
2025-12-13T13:18:23.148Z,api_session_extend,72,modern,5,44
2025-12-13T13:19:24.692Z,page_load_confirmation,1080,modern,5,43
2025-12-13T13:21:38.619Z,page_load_payment_info,2892,legacy,5,41
2025-12-13T13:34:37.992Z,page_load_payment_details,1792,modern,5,44
2025-12-13T13:35:15.688Z,complete_payment_workflow,5627,legacy,5,41
2025-12-13T13:41:16.158Z,complete_payment_workflow,8801,legacy,5,44
2025-12-13T13:42:17.988Z,payment_processor_chase,1980,modern,5,44
2025-12-13T13:44:27.839Z,api_submit_contact,281,modern,5,43
2025-12-13T13:46:47.150Z,api_submit_payment_info,328,modern,5,44
2025-12-13T13:52:29.322Z,page_load_payment_details,4100,legacy,5,44
2025-12-13T13:57:56.216Z,page_load_payment_details,5116,legacy,5,42
2025-12-13T14:08:48.541Z,page_load_payment_info,4810,legacy,5,44
2025-12-13T14:14:46.374Z,api_submit_payment_info,338,modern,5,42
2025-12-13T14:14:48.018Z,health_check,45,modern,5,41
2025-12-13T14:15:11.003Z,page_load_confirmation,1328,modern,5,41
2025-12-13T14:30:55.421Z,api_customer_balance,2142,legacy,5,43
2025-12-13T14:32:56.017Z,complete_payment_workflow,2910,modern,5,41
2025-12-13T14:32:59.496Z,payment_processor_pcipal,2165,modern,5,44
2025-12-13T14:58:19.060Z,page_load_payment_info,1784,modern,5,41
2025-12-13T15:02:04.790Z,payment_processor_chase,1932,modern,5,41
2025-12-13T15:10:34.233Z,page_load_confirmation,4316,legacy,5,41
